ID	module	cofactor_id	cofactor_type	ec	name	species	superkingdom
1h1o.HEM_B_1385	130	HEM	Heme	-.-.-.-	cytochromec-552	thiobacillusferrooxidans	Bacteria
1h1o.HEM_B_1386	130	HEM	Heme	-.-.-.-	cytochromec-552	thiobacillusferrooxidans	Bacteria
1yiq.HEM_A_901	130	HEM	Heme	1.1.99.-	quinohemoproteinalcoholdehydrogenase	pseudomonasputida	Bacteria
2zoo.HEM_A_600	130	HEM	Heme	1.7.99.3	probablenitritereductase	pseudoalteromonashaloplanktis	Bacteria
3ziy.HEM_A_600	130	HEM	Heme	1.7.2.1	copper-containingnitritereductase	ralstoniapickettii	Bacteria
4o1w.HEM_A_101	130	HEM	Heme	-.-.-.-	cytochromec552	colwelliapsychrerythraea	Bacteria
4o1w.HEM_B_101	130	HEM	Heme	-.-.-.-	cytochromec552	colwelliapsychrerythraea	Bacteria
4o1w.HEM_C_101	130	HEM	Heme	-.-.-.-	cytochromec552	colwelliapsychrerythraea	Bacteria
4o1w.HEM_D_101	130	HEM	Heme	-.-.-.-	cytochromec552	colwelliapsychrerythraea	Bacteria
4o1w.HEM_E_101	130	HEM	Heme	-.-.-.-	cytochromec552	colwelliapsychrerythraea	Bacteria
4o1w.HEM_F_101	130	HEM	Heme	-.-.-.-	cytochromec552	colwelliapsychrerythraea	Bacteria
1cno.HEC_B_200	130	HEC	Heme	-.-.-.-	cytochromec552	marinobacterhydrocarbonoclasticus	Bacteria
1cno.HEC_C_200	130	HEC	Heme	-.-.-.-	cytochromec552	marinobacterhydrocarbonoclasticus	Bacteria
1cno.HEC_D_200	130	HEC	Heme	-.-.-.-	cytochromec552	marinobacterhydrocarbonoclasticus	Bacteria
1cno.HEC_E_200	130	HEC	Heme	-.-.-.-	cytochromec552	marinobacterhydrocarbonoclasticus	Bacteria
1cno.HEC_F_200	130	HEC	Heme	-.-.-.-	cytochromec552	marinobacterhydrocarbonoclasticus	Bacteria
1cno.HEC_G_200	130	HEC	Heme	-.-.-.-	cytochromec552	marinobacterhydrocarbonoclasticus	Bacteria
1kv9.HEM_A_901	130	HEM	Heme	1.1.99.-	typeiiquinohemoproteinalcoholdehydrogenase	pseudomonasputida	Bacteria
1cno.HEC_H_200	130	HEC	Heme	-.-.-.-	cytochromec552	marinobacterhydrocarbonoclasticus	Bacteria
1e29.HEC_A_201	130	HEC	Heme	-.-.-.-	cytochromec549	synechocystissp	Bacteria
1cot.HEM_A_130	130	HEM	Heme	-.-.-.-	cytochromec2	paracoccusdenitrificans	Bacteria
1ctj.HEM_A_91	130	HEM	Heme	-.-.-.-	cytochromec6	monoraphidiumbraunii	Eukaryota
1cyj.HEM_A_200	130	HEM	Heme	-.-.-.-	cytochromec6	chlamydomonasreinhardtii	Eukaryota
1f1c.HEM_A_200	130	HEM	Heme	-.-.-.-	cytochromec549	arthrospiramaxima	Bacteria
1f1c.HEM_B_400	130	HEM	Heme	-.-.-.-	cytochromec549	arthrospiramaxima	Bacteria
1gdv.HEM_A_101	130	HEM	Heme	-.-.-.-	cytochromec6	porphyrayezoensis	Eukaryota
1mz4.HEM_A_151	130	HEM	Heme	-.-.-.-	cytochromec550	thermosynechococcuselongatus	Bacteria
1wej.HEM_F_105	130	HEM	Heme	-.-.-.-	e8antibody	musmusculus	Eukaryota
2aiu.HEM_A_200	130	HEM	Heme	-.-.-.-	"cytochromec,testis-specific"	musmusculus	Eukaryota
3c2c.HEM_A_113	130	HEM	Heme	-.-.-.-	cytochromec2	rhodospirillumrubrum	Bacteria
3cu4.HEM_A_199	130	HEM	Heme	-.-.-.-	cytochromecfamilyprotein	geobactersulfurreducens	Bacteria
3ph2.HEM_B_1087	130	HEM	Heme	-.-.-.-	cytochromec6	phormidiumlaminosum	Bacteria
4gyd.HEM_A_200	130	HEM	Heme	-.-.-.-	cytochromec6	nostoc	Bacteria
4gyd.HEM_B_200	130	HEM	Heme	-.-.-.-	cytochromec6	nostoc	Bacteria
4gyd.HEM_C_200	130	HEM	Heme	-.-.-.-	cytochromec6	nostoc	Bacteria
4gyd.HEM_D_200	130	HEM	Heme	-.-.-.-	cytochromec6	nostoc	Bacteria
4gyd.HEM_E_200	130	HEM	Heme	-.-.-.-	cytochromec6	nostoc	Bacteria
4gyd.HEM_F_200	130	HEM	Heme	-.-.-.-	cytochromec6	nostoc	Bacteria
4kmg.HEM_A_101	130	HEM	Heme	-.-.-.-	cytochromec6(solublecytochromef)(cytochromec553)	synechococcussp.	Bacteria
4lji.HEM_A_301	130	HEM	Heme	-.-.-.-	cytochromec-550-likeprotein	thermosynechococcuselongatus	Bacteria
4lji.HEM_B_301	130	HEM	Heme	-.-.-.-	cytochromec-550-likeprotein	thermosynechococcuselongatus	Bacteria
1gu2.HEC_A_125	130	HEC	Heme	-.-.-.-	cytochromec''	methylophilusmethylotrophus	Bacteria
1dw0.HEM_A_113	130	HEM	Heme	-.-.-.-	cytochromec	rhodobactersphaeroides	Bacteria
1dw0.HEM_B_113	130	HEM	Heme	-.-.-.-	cytochromec	rhodobactersphaeroides	Bacteria
1dw0.HEM_C_113	130	HEM	Heme	-.-.-.-	cytochromec	rhodobactersphaeroides	Bacteria
1gu2.HEC_B_125	130	HEC	Heme	-.-.-.-	cytochromec''	methylophilusmethylotrophus	Bacteria
1h32.HEC_A_1263	130	HEC	Heme	-.-.-.-	dihemecytochromec	rhodovulumsulfidophilum	Bacteria
1iqc.HEM_B_402	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
1iqc.HEM_D_402	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
3o5c.HEM_A_501	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
3o5c.HEM_B_502	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
3o5c.HEM_C_503	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
3o5c.HEM_D_504	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
1h32.HEC_B_1139	130	HEC	Heme	-.-.-.-	dihemecytochromec	rhodovulumsulfidophilum	Bacteria
1ccr.HEM_A_112	130	HEM	Heme	-.-.-.-	cytochromec	oryzasativa	Eukaryota
1f1f.HEM_A_200	130	HEM	Heme	-.-.-.-	cytochromec6	arthrospiramaxima	Bacteria
1ls9.HEM_A_92	130	HEM	Heme	-.-.-.-	cytochromec6	cladophoraglomerata	Eukaryota
1ytc.HEM_A_104	130	HEM	Heme	-.-.-.-	yeastiso-2cytochromec	saccharomycescerevisiae	Eukaryota
3dmi.HEM_A_146	130	HEM	Heme	-.-.-.-	cytochromec6	phaeodactylumtricornutum	Eukaryota
4n0k.HEM_A_201	130	HEM	Heme	-.-.-.-	cytochromeciso-1	saccharomycescerevisiae	Eukaryota
4n0k.HEM_B_201	130	HEM	Heme	-.-.-.-	cytochromeciso-1	saccharomycescerevisiae	Eukaryota
4xxl.HEM_A_201	130	HEM	Heme	-.-.-.-	cytochromecclassi	sideroxydanslithotrophicus(straines-1)	Bacteria
5dfs.HEM_A_201	130	HEM	Heme	-.-.-.-	cytochromec	atelessp.	Eukaryota
5dfs.HEM_B_201	130	HEM	Heme	-.-.-.-	cytochromec	atelessp.	Eukaryota
1i8o.HEC_A_115	130	HEC	Heme	-.-.-.-	cytochromec2	rhodopseudomonaspalustris	Bacteria
1co6.HEM_A_108	130	HEM	Heme	-.-.-.-	protein(cytochromec2)	blastochlorisviridis	Bacteria
1cxc.HEM_A_125	130	HEM	Heme	-.-.-.-	cytochromec2	rhodobactersphaeroides	Bacteria
1hro.HEM_A_107	130	HEM	Heme	-.-.-.-	cytochromec2	rhodopilaglobiformis	Bacteria
1hro.HEM_B_107	130	HEM	Heme	-.-.-.-	cytochromec2	rhodopilaglobiformis	Bacteria
1jdl.HEM_A_500	130	HEM	Heme	-.-.-.-	"cytochromec2,iso-2"	rhodospirillumcentenum	Bacteria
1vyd.HEM_A_1117	130	HEM	Heme	-.-.-.-	cytochromec2	rhodobactercapsulatus	Bacteria
1vyd.HEM_B_1117	130	HEM	Heme	-.-.-.-	cytochromec2	rhodobactercapsulatus	Bacteria
2yk3.HEM_A_200	130	HEM	Heme	-.-.-.-	cytochromec	crithidiafasciculata	Eukaryota
2yk3.HEM_B_200	130	HEM	Heme	-.-.-.-	cytochromec	crithidiafasciculata	Eukaryota
2yk3.HEM_C_200	130	HEM	Heme	-.-.-.-	cytochromec	crithidiafasciculata	Eukaryota
3cx5.HEM_W_4026	130	HEM	Heme	1.10.2.2	"cytochromeb-c1complexsubunit1,mitochondrial"	saccharomycescerevisiae	empty
5cyt.HEM_R_105	130	HEM	Heme	-.-.-.-	cytochromec	thunnusalalunga	Eukaryota
1jmx.HEC_A_1001	130	HEC	Heme	-.-.-.-	aminedehydrogenase	pseudomonasputida	Bacteria
1pby.HEM_A_992	130	HEM	Heme	1.4.99.3	quinohemoproteinaminedehydrogenase60kdasubunit	paracoccusdenitrificans	Bacteria
1jmx.HEC_A_1002	130	HEC	Heme	-.-.-.-	aminedehydrogenase	pseudomonasputida	Bacteria
1pby.HEM_A_991	130	HEM	Heme	1.4.99.3	quinohemoproteinaminedehydrogenase60kdasubunit	paracoccusdenitrificans	Bacteria
1wve.HEM_C_699	130	HEM	Heme	1.17.99.1	4-cresoldehydrogenase[hydroxylating]flavoproteinsubunit	pseudomonasputida	Bacteria
1wve.HEM_D_699	130	HEM	Heme	1.17.99.1	4-cresoldehydrogenase[hydroxylating]flavoproteinsubunit	pseudomonasputida	Bacteria
1c6r.HEM_A_90	130	HEM	Heme	-.-.-.-	cytochromec6	scenedesmusobliquus	Eukaryota
1w2l.HEM_A_1100	130	HEM	Heme	1.9.3.1	cytochromeoxidasesubunitii	rhodothermusmarinus	Bacteria
5xdh.HEM_A_101	130	HEM	Heme	-.-.-.-	putativecytochromec	candidatusjetteniacaeni	Bacteria
5xdh.HEM_C_101	130	HEM	Heme	-.-.-.-	putativecytochromec	candidatusjetteniacaeni	Bacteria
1m70.HEC_A_199	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
1m70.HEC_A_200	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
1m70.HEC_B_199	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
1m70.HEC_B_200	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
1m70.HEC_C_199	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
1m70.HEC_C_200	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
5xdh.HEM_D_101	130	HEM	Heme	-.-.-.-	putativecytochromec	candidatusjetteniacaeni	Bacteria
1m70.HEC_D_199	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
1m70.HEC_D_200	130	HEC	Heme	-.-.-.-	cytochromec4	pseudomonasstutzeri	Bacteria
2gc7.HEM_D_200	130	HEM	Heme	1.4.99.3	methylaminedehydrogenaseheavychain	paracoccusdenitrificans	Bacteria
2gc7.HEM_H_200	130	HEM	Heme	1.4.99.3	methylaminedehydrogenaseheavychain	paracoccusdenitrificans	Bacteria
2gc7.HEM_L_200	130	HEM	Heme	1.4.99.3	methylaminedehydrogenaseheavychain	paracoccusdenitrificans	Bacteria
2gc7.HEM_P_200	130	HEM	Heme	1.4.99.3	methylaminedehydrogenaseheavychain	paracoccusdenitrificans	Bacteria
2fyu.HEM_D_242	130	HEM	Heme	1.10.2.2	"ubiquinol-cytochrome-creductasecomplexcoreproteini,mitochondrial"	bostaurus	Eukaryota
3cx5.HEM_D_4003	130	HEM	Heme	1.10.2.2	"cytochromeb-c1complexsubunit1,mitochondrial"	saccharomycescerevisiae	empty
3cx5.HEM_O_4023	130	HEM	Heme	1.10.2.2	"cytochromeb-c1complexsubunit1,mitochondrial"	saccharomycescerevisiae	empty
1qks.HEC_A_601	130	HEC	Heme	-.-.-.-	cytochromecd1nitritereductase	paracoccuspantotrophus	Bacteria
1qks.HEC_B_601	130	HEC	Heme	-.-.-.-	cytochromecd1nitritereductase	paracoccuspantotrophus	Bacteria
1qn2.HEC_A_101	130	HEC	Heme	-.-.-.-	cytochromech	methylobacteriumextorquens	Bacteria
1qn2.HEC_B_101	130	HEC	Heme	-.-.-.-	cytochromech	methylobacteriumextorquens	Bacteria
1qn2.HEC_C_101	130	HEC	Heme	-.-.-.-	cytochromech	methylobacteriumextorquens	Bacteria
1zzh.HEC_A_802	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
1iqc.HEM_A_401	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
1iqc.HEM_B_401	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
1iqc.HEM_C_401	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
1iqc.HEM_D_401	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
1nml.HEM_A_401	130	HEM	Heme	1.11.1.5	di-haemcytochromecperoxidase	marinobacterhydrocarbonoclasticus	Bacteria
3hq9.HEM_A_400	130	HEM	Heme	1.11.1.5	cytochromec551peroxidase	geobactersulfurreducens	Bacteria
3hq9.HEM_B_400	130	HEM	Heme	1.11.1.5	cytochromec551peroxidase	geobactersulfurreducens	Bacteria
3o5c.HEM_A_401	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
3o5c.HEM_B_402	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
3o5c.HEM_C_403	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
3o5c.HEM_D_404	130	HEM	Heme	-.-.-.-	cytochromec551peroxidase	shewanellaoneidensis	Bacteria
1zzh.HEC_A_803	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
1iqc.HEM_A_402	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
1iqc.HEM_C_402	130	HEM	Heme	-.-.-.-	di-hemeperoxidase	nitrosomonaseuropaea	Bacteria
1nml.HEM_A_402	130	HEM	Heme	1.11.1.5	di-haemcytochromecperoxidase	marinobacterhydrocarbonoclasticus	Bacteria
3hq9.HEM_A_401	130	HEM	Heme	1.11.1.5	cytochromec551peroxidase	geobactersulfurreducens	Bacteria
3hq9.HEM_B_401	130	HEM	Heme	1.11.1.5	cytochromec551peroxidase	geobactersulfurreducens	Bacteria
4b2n.HEM_A_701	130	HEM	Heme	-.-.-.-	70kdaprotein	xanthomonassp.	Bacteria
4b2n.HEM_B_701	130	HEM	Heme	-.-.-.-	70kdaprotein	xanthomonassp.	Bacteria
1zzh.HEC_B_401	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
1zzh.HEC_B_402	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
1zzh.HEC_C_401	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
1zzh.HEC_C_402	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
1zzh.HEC_D_401	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
1zzh.HEC_D_402	130	HEC	Heme	1.11.1.5	cytochromecperoxidase	rhodobactercapsulatus	Bacteria
2bh4.HEC_X_1123	130	HEC	Heme	-.-.-.-	cytochromec-550	paracoccusversutus	Bacteria
2blf.HEC_B_601	130	HEC	Heme	-.-.-.-	sulfite	starkeyanovella	Bacteria
2c1d.HEC_A_1291	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1d.HEC_B_1158	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1d.HEC_C_1291	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1d.HEC_D_1158	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1d.HEC_E_1291	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1d.HEC_F_1158	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1d.HEC_G_1291	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1d.HEC_H_1158	130	HEC	Heme	-.-.-.-	soxx	paracoccuspantotrophus	Bacteria
2c1v.HEC_A_401	130	HEC	Heme	1.11.1.5	di-haemcytochromecperoxidase	paracoccuspantotrophus	Bacteria
4b2n.HEM_A_700	130	HEM	Heme	-.-.-.-	70kdaprotein	xanthomonassp.	Bacteria
4b2n.HEM_B_700	130	HEM	Heme	-.-.-.-	70kdaprotein	xanthomonassp.	Bacteria
2c1v.HEC_A_402	130	HEC	Heme	1.11.1.5	di-haemcytochromecperoxidase	paracoccuspantotrophus	Bacteria
2c1v.HEC_B_401	130	HEC	Heme	1.11.1.5	di-haemcytochromecperoxidase	paracoccuspantotrophus	Bacteria
2c1v.HEC_B_402	130	HEC	Heme	1.11.1.5	di-haemcytochromecperoxidase	paracoccuspantotrophus	Bacteria
2ce0.HEC_A_1102	130	HEC	Heme	-.-.-.-	cytochromec6	arabidopsisthaliana	Eukaryota
4eic.HEM_A_101	130	HEM	Heme	-.-.-.-	cytochromec6	synechococcussp.	Bacteria
2c8s.HEM_A_1173	130	HEM	Heme	-.-.-.-	cytochromec-l	methylobacteriumextorquens	Bacteria
2d0w.HEM_A_200	130	HEM	Heme	-.-.-.-	cytochromecl	hyphomicrobiumdenitrificans	Bacteria
2d0w.HEM_B_201	130	HEM	Heme	-.-.-.-	cytochromecl	hyphomicrobiumdenitrificans	Bacteria
2vhd.HEC_A_401	130	HEC	Heme	1.11.1.5	cytochromec551peroxidase	pseudomonasaeruginosa	Bacteria
2vhd.HEC_A_402	130	HEC	Heme	1.11.1.5	cytochromec551peroxidase	pseudomonasaeruginosa	Bacteria
2vhd.HEC_B_401	130	HEC	Heme	1.11.1.5	cytochromec551peroxidase	pseudomonasaeruginosa	Bacteria
2vhd.HEC_B_402	130	HEC	Heme	1.11.1.5	cytochromec551peroxidase	pseudomonasaeruginosa	Bacteria
2yev.HEC_B_587	130	HEC	Heme	1.9.3.1	cytochromecoxidasepolypeptidei+iii	thermusthermophilus	Bacteria
2yev.HEC_E_587	130	HEC	Heme	1.9.3.1	cytochromecoxidasepolypeptidei+iii	thermusthermophilus	Bacteria
2yiu.HEC_B_500	130	HEC	Heme	1.10.2.2	cytochromeb	paracoccusdenitrificans	Bacteria
2yiu.HEC_E_500	130	HEC	Heme	1.10.2.2	cytochromeb	paracoccusdenitrificans	Bacteria
2zxy.HEC_A_200	130	HEC	Heme	-.-.-.-	cytochromec552	aquifexaeolicus	Bacteria
2zzs.HEC_1_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_2_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_3_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_4_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_5_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_6_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_A_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_B_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_C_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_D_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_E_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_F_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_G_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_H_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_I_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_J_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_K_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_L_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_M_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_N_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_O_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_P_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_Q_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_R_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_S_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_T_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_U_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_V_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_W_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_X_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_Y_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
2zzs.HEC_Z_220	130	HEC	Heme	-.-.-.-	cytochromec554	vibrioparahaemolyticus	Bacteria
3cp5.HEC_A_202	130	HEC	Heme	-.-.-.-	cytochromec	rhodothermusmarinus	Bacteria
3m97.HEC_X_141	130	HEC	Heme	-.-.-.-	cytochromec-552	paracoccusdenitrificans	Bacteria
3oa8.HEC_B_401	130	HEC	Heme	-.-.-.-	soxa	starkeyanovella	Bacteria
3oa8.HEC_D_401	130	HEC	Heme	-.-.-.-	soxa	starkeyanovella	Bacteria
3oa8.HEC_F_401	130	HEC	Heme	-.-.-.-	soxa	starkeyanovella	Bacteria
3sjl.HEC_A_600	130	HEC	Heme	1.-.-.-	methylamineutilizationproteinmaug	paracoccusdenitrificans	Bacteria
3sjl.HEC_B_500	130	HEC	Heme	1.-.-.-	methylamineutilizationproteinmaug	paracoccusdenitrificans	Bacteria
3sjl.HEC_B_600	130	HEC	Heme	1.-.-.-	methylamineutilizationproteinmaug	paracoccusdenitrificans	Bacteria
3u99.HEC_A_700	130	HEC	Heme	-.-.-.-	dihemecytochromec	shewanellabaltica	Bacteria
2fwt.HEM_A_805	130	HEM	Heme	-.-.-.-	"dhc,dihemecytochromec"	rhodobactersphaeroides	Bacteria
3vrd.HEC_A_201	130	HEC	Heme	-.-.-.-	flavocytochromechemesubunit	thermochromatiumtepidum	Bacteria
3vrd.HEC_A_202	130	HEC	Heme	-.-.-.-	flavocytochromechemesubunit	thermochromatiumtepidum	Bacteria
3wfd.HEC_C_201	130	HEC	Heme	-.-.-.-	antibodyfabfragmentlightchain	musmusculus	Eukaryota
4aan.HEC_A_400	130	HEC	Heme	1.11.1.5	cytochromec551peroxidase	geobactersulfurreducens	Bacteria
4aan.HEC_A_401	130	HEC	Heme	1.11.1.5	cytochromec551peroxidase	geobactersulfurreducens	Bacteria
4ged.HEC_B_201	130	HEC	Heme	1.11.1.11	ascorbateperoxidase	leishmaniamajor	Eukaryota
4pwa.HEC_A_201	130	HEC	Heme	-.-.-.-	putativecytochromec	sinorhizobiummeliloti	Bacteria
4pwa.HEC_B_201	130	HEC	Heme	-.-.-.-	putativecytochromec	sinorhizobiummeliloti	Bacteria
4pwa.HEC_C_201	130	HEC	Heme	-.-.-.-	putativecytochromec	sinorhizobiummeliloti	Bacteria
4pwa.HEC_D_201	130	HEC	Heme	-.-.-.-	putativecytochromec	sinorhizobiummeliloti	Bacteria
4wqd.HEC_A_1002	130	HEC	Heme	1.8.2.2	thiosulfatedehydrogenase	allochromatiumvinosum	Bacteria
4xyd.HEC_B_201	130	HEC	Heme	1.7.2.5	nitric-oxidereductasesubunitb	roseobacterdenitrificans(strainatcc33942/och114)	Bacteria
5aur.HEC_A_101	130	HEC	Heme	-.-.-.-	cytochromec-552	hydrogenobacterthermophilus(straindsm6534/iam12695/tk-6)	Bacteria
5aur.HEC_E_101	130	HEC	Heme	-.-.-.-	cytochromec-552	hydrogenobacterthermophilus(straindsm6534/iam12695/tk-6)	Bacteria
5c0z.HEC_A_201	130	HEC	Heme	-.-.-.-	"cytochromec,somatic"	rattusnorvegicus	Eukaryota
5c0z.HEC_B_201	130	HEC	Heme	-.-.-.-	"cytochromec,somatic"	rattusnorvegicus	Eukaryota
5c0z.HEC_C_201	130	HEC	Heme	-.-.-.-	"cytochromec,somatic"	rattusnorvegicus	Eukaryota
5c0z.HEC_D_201	130	HEC	Heme	-.-.-.-	"cytochromec,somatic"	rattusnorvegicus	Eukaryota
5c2v.HEC_C_404	130	HEC	Heme	-.-.-.-	hydrazinesynthasealphasubunit	candidatuskueneniastuttgartiensis	Bacteria
5c2v.HEC_C_405	130	HEC	Heme	-.-.-.-	hydrazinesynthasealphasubunit	candidatuskueneniastuttgartiensis	Bacteria
5c2v.HEC_F_404	130	HEC	Heme	-.-.-.-	hydrazinesynthasealphasubunit	candidatuskueneniastuttgartiensis	Bacteria
5c2v.HEC_F_405	130	HEC	Heme	-.-.-.-	hydrazinesynthasealphasubunit	candidatuskueneniastuttgartiensis	Bacteria
5lo9.HEC_A_1001	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
5lo9.HEC_A_1002	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
5lo9.HEC_A_1003	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
5lo9.HEC_A_1004	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
5lo9.HEC_B_1001	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
5lo9.HEC_B_1002	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
5lo9.HEC_B_1003	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
5lo9.HEC_B_1004	130	HEC	Heme	-.-.-.-	cytochromec	marichromatiumpurpuratum984	Bacteria
